hust_imaging_id,cell_name,input_reconstruction_batch_id,swc_path,swc_node_identifier,coordinate_type_id,x_coordinate,y_coordinate,z_coordinate,batch_id,created_at,structure_label,hemisphere,surround
1,AA0001,202205111930_upload_registered_reconstructions,AA0001.swc,1,ccf_ASL_micron,4625.382188,2534.794722,2977.331688,202205111937_upload_soma_locations,5/11/2022 19:37,SSp-m5,left,"{""structures"": [{""SSp-m5"": 0.809}, {""SSp-m6a"": 0.103}, {""SSp-ul5"": 0.089}]}"
1,AA0002,202205111930_upload_registered_reconstructions,AA0002.swc,1,ccf_ASL_micron,5066.662927,1824.091776,3679.874125,202205111937_upload_soma_locations,5/11/2022 19:37,MOp5,left,"{""structures"": [{""MOp5"": 0.758}, {""SSp-ul5"": 0.239}, {""MOp2/3"": 0.003}]}"
1,AA0003,202205111930_upload_registered_reconstructions,AA0003.swc,1,ccf_ASL_micron,4844.884224,1513.881007,3771.44552,202205111937_upload_soma_locations,5/11/2022 19:37,MOp2/3,left,"{""structures"": [{""MOp2/3"": 1.0}]}"
1,AA0004,202205111930_upload_registered_reconstructions,AA0004.swc,1,ccf_ASL_micron,4688.957564,2212.97396,3325.673618,202205111937_upload_soma_locations,5/11/2022 19:37,MOp5,left,"{""structures"": [{""MOp5"": 0.754}, {""SSp-ul5"": 0.246}]}"
1,AA0005,202205111930_upload_registered_reconstructions,AA0005.swc,1,ccf_ASL_micron,4481.646784,2314.060963,3973.648517,202205111937_upload_soma_locations,5/11/2022 19:37,MOp6a,left,"{""structures"": [{""MOp6a"": 0.977}, {""MOp5"": 0.023}]}"
1,AA0006,202205111930_upload_registered_reconstructions,AA0006.swc,1,ccf_ASL_micron,3568.895964,2335.157731,2961.918836,202205111937_upload_soma_locations,5/11/2022 19:37,MOp2/3,left,"{""structures"": [{""MOp2/3"": 0.984}, {""MOp1"": 0.016}]}"
1,AA0007,202205111930_upload_registered_reconstructions,AA0007.swc,1,ccf_ASL_micron,4406.290578,1968.244044,2886.260577,202205111937_upload_soma_locations,5/11/2022 19:37,SSp-ul2/3,left,"{""structures"": [{""SSp-ul2/3"": 0.897}, {""MOp2/3"": 0.103}]}"
1,AA0008,202205111930_upload_registered_reconstructions,AA0008.swc,1,ccf_ASL_micron,4892.0679,1824.554119,2771.995893,202205111937_upload_soma_locations,5/11/2022 19:37,SSp-ul2/3,left,"{""structures"": [{""SSp-ul2/3"": 0.999}, {""SSp-un2/3"": 0.001}]}"
1,AA0009,202205111930_upload_registered_reconstructions,AA0009.swc,1,ccf_ASL_micron,4941.393264,1385.27934,3667.473946,202205111937_upload_soma_locations,5/11/2022 19:37,MOp2/3,left,"{""structures"": [{""MOp2/3"": 0.998}, {""SSp-ll2/3"": 0.002}]}"
1,AA0010,202205111930_upload_registered_reconstructions,AA0010.swc,1,ccf_ASL_micron,3851.892891,2086.764226,4136.420421,202205111937_upload_soma_locations,5/11/2022 19:37,MOs5,left,"{""structures"": [{""MOs5"": 1.0}]}"
1,AA0011,202205111930_upload_registered_reconstructions,AA0011.swc,1,ccf_ASL_micron,2951.037429,2334.988943,6829.289029,202205111937_upload_soma_locations,5/11/2022 19:37,MOs5,right,"{""structures"": [{""MOs5"": 1.0}]}"
1,AA0012,202205111930_upload_registered_reconstructions,AA0012.swc,1,ccf_ASL_micron,3218.13606,2799.407576,7079.151582,202205111937_upload_soma_locations,5/11/2022 19:37,MOs6a,right,"{""structures"": [{""MOs6a"": 1.0}]}"
1,AA0013,202205111930_upload_registered_reconstructions,AA0013.swc,1,ccf_ASL_micron,2878.66222,1871.359839,6933.36392,202205111937_upload_soma_locations,5/11/2022 19:37,MOs2/3,right,"{""structures"": [{""MOs2/3"": 0.978}, {""MOs1"": 0.022}]}"
1,AA0014,202205111930_upload_registered_reconstructions,AA0014.swc,1,ccf_ASL_micron,2734.31901,1882.221631,6647.055829,202205111937_upload_soma_locations,5/11/2022 19:37,MOs2/3,right,"{""structures"": [{""MOs2/3"": 0.913}, {""MOs1"": 0.087}]}"
1,AA0015,202205111930_upload_registered_reconstructions,AA0015.swc,1,ccf_ASL_micron,5921.988315,3747.227561,4678.845291,202205111937_upload_soma_locations,5/11/2022 19:37,AV,left,"{""structures"": [{""AV"": 1.0}]}"
1,AA0016,202205111930_upload_registered_reconstructions,AA0016.swc,1,ccf_ASL_micron,5828.7047,4091.553656,4622.603362,202205111937_upload_soma_locations,5/11/2022 19:37,AV,left,"{""structures"": [{""AV"": 0.974}, {""TH"": 0.016}, {""BST"": 0.007}, {""RT"": 0.002}]}"
1,AA0017,202205111930_upload_registered_reconstructions,AA0017.swc,1,ccf_ASL_micron,5667.769278,4725.379669,4706.856435,202205111937_upload_soma_locations,5/11/2022 19:37,BST,left,"{""structures"": [{""BST"": 0.863}, {""PAL"": 0.114}, {""sm"": 0.023}, {""TH"": 0.001}]}"
1,AA0018,202205111930_upload_registered_reconstructions,AA0018.swc,1,ccf_ASL_micron,5689.672917,3728.064507,4747.771918,202205111937_upload_soma_locations,5/11/2022 19:37,fi,left,"{""structures"": [{""fi"": 0.706}, {""root"": 0.214}, {""V3"": 0.048}, {""TH"": 0.018}, {""VL"": 0.008}, {""AV"": 0.006}]}"
1,AA0019,202205111930_upload_registered_reconstructions,AA0019.swc,1,ccf_ASL_micron,5715.083799,4267.978575,4795.706106,202205111937_upload_soma_locations,5/11/2022 19:37,AV,left,"{""structures"": [{""AV"": 0.526}, {""TH"": 0.247}, {""root"": 0.116}, {""BST"": 0.101}, {""AMv"": 0.009}, {""AMd"": 0.001}]}"
1,AA0020,202205111930_upload_registered_reconstructions,AA0020.swc,1,ccf_ASL_micron,8638.86374,2320.664957,7673.868177,202205111937_upload_soma_locations,5/11/2022 19:37,SUB,right,"{""structures"": [{""SUB"": 0.717}, {""POST"": 0.26}, {""DG-mo"": 0.018}, {""HPF"": 0.004}]}"
1,AA0021,202205111930_upload_registered_reconstructions,AA0021.swc,1,ccf_ASL_micron,8704.696652,2291.775625,7669.231368,202205111937_upload_soma_locations,5/11/2022 19:37,POST,right,"{""structures"": [{""SUB"": 0.529}, {""POST"": 0.471}]}"
1,AA0022,202205111930_upload_registered_reconstructions,AA0022.swc,1,ccf_ASL_micron,8727.447861,1696.776179,7608.568151,202205111937_upload_soma_locations,5/11/2022 19:37,dhc,right,"{""structures"": [{""dhc"": 1.0}]}"
1,AA0023,202205111930_upload_registered_reconstructions,AA0023.swc,1,ccf_ASL_micron,6114.799947,4460.210333,5045.03025,202205111937_upload_soma_locations,5/11/2022 19:37,AMd,left,"{""structures"": [{""AMd"": 1.0}]}"
1,AA0024,202205111930_upload_registered_reconstructions,AA0024.swc,1,ccf_ASL_micron,8850.388574,2339.760667,7751.346843,202205111937_upload_soma_locations,5/11/2022 19:37,POST,right,"{""structures"": [{""POST"": 0.927}, {""SUB"": 0.073}]}"
1,AA0025,202205111930_upload_registered_reconstructions,AA0025.swc,1,ccf_ASL_micron,9259.48693,1741.060375,7885.584195,202205111937_upload_soma_locations,5/11/2022 19:37,fp,right,"{""structures"": [{""fp"": 0.569}, {""POST"": 0.254}, {""HPF"": 0.127}, {""dhc"": 0.031}, {""scwm"": 0.017}, {""or"": 0.003}]}"
1,AA0026,202205111930_upload_registered_reconstructions,AA0026.swc,1,ccf_ASL_micron,8978.173815,2407.310059,7805.874347,202205111937_upload_soma_locations,5/11/2022 19:37,POST,right,"{""structures"": [{""POST"": 1.0}]}"
1,AA0027,202205111930_upload_registered_reconstructions,AA0027.swc,1,ccf_ASL_micron,8610.78157,1205.388675,7450.001697,202205111937_upload_soma_locations,5/11/2022 19:37,VISp6a,right,"{""structures"": [{""VISp6a"": 0.571}, {""VISp6b"": 0.234}, {""scwm"": 0.194}, {""VISpm6a"": 0.0}]}"
1,AA0028,202205111930_upload_registered_reconstructions,AA0028.swc,1,ccf_ASL_micron,8774.325209,853.337167,7635.305391,202205111937_upload_soma_locations,5/11/2022 19:37,VISp4,right,"{""structures"": [{""VISp4"": 0.655}, {""VISp5"": 0.345}]}"
1,AA0029,202205111930_upload_registered_reconstructions,AA0029.swc,1,ccf_ASL_micron,5604.548454,3681.256036,4686.491908,202205111937_upload_soma_locations,5/11/2022 19:37,fi,left,"{""structures"": [{""fi"": 0.669}, {""VL"": 0.311}, {""SF"": 0.013}, {""chpl"": 0.006}]}"
1,AA0030,202205111930_upload_registered_reconstructions,AA0030.swc,1,ccf_ASL_micron,8885.111386,2199.156427,7655.508696,202205111937_upload_soma_locations,5/11/2022 19:37,POST,right,"{""structures"": [{""POST"": 1.0}]}"
1,AA0031,202205111930_upload_registered_reconstructions,AA0031.swc,1,ccf_ASL_micron,9103.836011,2975.489063,8526.039634,202205111937_upload_soma_locations,5/11/2022 19:37,SUB,right,"{""structures"": [{""SUB"": 0.556}, {""PRE"": 0.257}, {""DG-mo"": 0.174}, {""ProS"": 0.013}]}"
1,AA0032,202205111930_upload_registered_reconstructions,AA0032.swc,1,ccf_ASL_micron,8958.961322,2419.599358,7792.419842,202205111937_upload_soma_locations,5/11/2022 19:37,POST,right,"{""structures"": [{""POST"": 1.0}]}"
1,AA0033,202205111930_upload_registered_reconstructions,AA0033.swc,1,ccf_ASL_micron,9002.446631,2525.372603,7870.076123,202205111937_upload_soma_locations,5/11/2022 19:37,POST,right,"{""structures"": [{""POST"": 1.0}]}"
1,AA0034,202205111930_upload_registered_reconstructions,AA0034.swc,1,ccf_ASL_micron,3937.569271,2108.303223,3859.595341,202205111937_upload_soma_locations,5/11/2022 19:37,MOp5,left,"{""structures"": [{""MOp5"": 0.968}, {""MOs5"": 0.031}, {""MOp2/3"": 0.001}]}"
1,AA0035,202205111930_upload_registered_reconstructions,AA0035.swc,1,ccf_ASL_micron,4156.241146,2364.010858,3762.445413,202205111937_upload_soma_locations,5/11/2022 19:37,MOp5,left,"{""structures"": [{""MOp5"": 0.926}, {""MOp6a"": 0.074}]}"
1,AA0036,202205111930_upload_registered_reconstructions,AA0036.swc,1,ccf_ASL_micron,4170.230469,2105.592235,4195.219342,202205111937_upload_soma_locations,5/11/2022 19:37,MOs5,left,"{""structures"": [{""MOs5"": 0.841}, {""MOp5"": 0.159}]}"
1,AA0037,202205111930_upload_registered_reconstructions,AA0037.swc,1,ccf_ASL_micron,4160.104688,2085.653348,4275.252488,202205111937_upload_soma_locations,5/11/2022 19:37,MOs5,left,"{""structures"": [{""MOs5"": 0.996}, {""MOs6a"": 0.004}]}"
1,AA0038,202205111930_upload_registered_reconstructions,AA0038.swc,1,ccf_ASL_micron,4175.865364,2202.360105,4375.304072,202205111937_upload_soma_locations,5/11/2022 19:37,MOs6a,left,"{""structures"": [{""MOs6a"": 0.822}, {""MOs5"": 0.178}]}"
1,AA0039,202205111930_upload_registered_reconstructions,AA0039.swc,1,ccf_ASL_micron,4243.220443,2292.766628,4510.229408,202205111937_upload_soma_locations,5/11/2022 19:37,MOs6a,left,"{""structures"": [{""MOs6a"": 1.0}]}"
1,AA0040,202205111930_upload_registered_reconstructions,AA0040.swc,1,ccf_ASL_micron,4269.011328,2360.258443,4089.502997,202205111937_upload_soma_locations,5/11/2022 19:37,MOp6a,left,"{""structures"": [{""MOp6a"": 0.98}, {""MOs6a"": 0.012}, {""MOp5"": 0.008}]}"
1,AA0041,202205111930_upload_registered_reconstructions,AA0041.swc,1,ccf_ASL_micron,4590.123047,2199.368497,4123.482154,202205111937_upload_soma_locations,5/11/2022 19:37,MOp6a,left,"{""structures"": [{""MOp6a"": 0.966}, {""MOp5"": 0.034}]}"
1,AA0042,202205111930_upload_registered_reconstructions,AA0042.swc,1,ccf_ASL_micron,4632.546353,2009.49551,4325.780854,202205111937_upload_soma_locations,5/11/2022 19:37,MOp6a,left,"{""structures"": [{""MOp6a"": 0.631}, {""MOp5"": 0.351}, {""MOs6a"": 0.017}, {""MOs5"": 0.002}]}"
1,AA0043,202205111930_upload_registered_reconstructions,AA0043.swc,1,ccf_ASL_micron,4727.653386,2357.861124,3979.069907,202205111937_upload_soma_locations,5/11/2022 19:37,MOp6a,left,"{""structures"": [{""MOp6a"": 1.0}]}"
1,AA0044,202205111930_upload_registered_reconstructions,AA0044.swc,1,ccf_ASL_micron,3903.723437,2580.670946,4589.345623,202205111937_upload_soma_locations,5/11/2022 19:37,MOs6a,left,"{""structures"": [{""MOs6a"": 0.975}, {""ACAd6a"": 0.025}]}"
1,AA0045,202205111930_upload_registered_reconstructions,AA0045.swc,1,ccf_ASL_micron,4385.153255,2876.115787,3684.781239,202205111937_upload_soma_locations,5/11/2022 19:37,MOp6a,left,"{""structures"": [{""MOp6a"": 0.704}, {""MOp6b"": 0.209}, {""scwm"": 0.084}, {""ccg"": 0.003}]}"
1,AA0046,202205111930_upload_registered_reconstructions,AA0046.swc,1,ccf_ASL_micron,4601.608725,1876.63937,4035.881377,202205111937_upload_soma_locations,5/11/2022 19:37,MOp5,left,"{""structures"": [{""MOp5"": 1.0}]}"
1,AA0047,202205111930_upload_registered_reconstructions,AA0047.swc,1,ccf_ASL_micron,7063.56915,4563.426126,4981.09114,202205111937_upload_soma_locations,5/11/2022 19:37,PCN,left,"{""structures"": [{""PCN"": 0.793}, {""PO"": 0.121}, {""TH"": 0.056}, {""VAL"": 0.03}]}"
1,AA0048,202205111930_upload_registered_reconstructions,AA0048.swc,1,ccf_ASL_micron,6958.046857,4623.942329,4892.544316,202205111937_upload_soma_locations,5/11/2022 19:37,VAL,left,"{""structures"": [{""VAL"": 0.724}, {""VM"": 0.18}, {""PCN"": 0.07}, {""TH"": 0.024}, {""PO"": 0.001}]}"
1,AA0049,202205111930_upload_registered_reconstructions,AA0049.swc,1,ccf_ASL_micron,7105.789281,4663.023215,4717.181809,202205111937_upload_soma_locations,5/11/2022 19:37,PO,left,"{""structures"": [{""PO"": 0.366}, {""VAL"": 0.292}, {""TH"": 0.144}, {""VPM"": 0.114}, {""VPMpc"": 0.046}, {""VM"": 0.036}, {""VPLpc"": 0.002}]}"
1,AA0050,202205111930_upload_registered_reconstructions,AA0050.swc,1,ccf_ASL_micron,7115.491429,4647.825938,5226.00806,202205111937_upload_soma_locations,5/11/2022 19:37,PCN,left,"{""structures"": [{""PCN"": 0.889}, {""VPMpc"": 0.101}, {""CM"": 0.011}]}"
1,AA0051,202205111930_upload_registered_reconstructions,AA0051.swc,1,ccf_ASL_micron,7194.998585,3603.646616,4852.746292,202205111937_upload_soma_locations,5/11/2022 19:37,CL,left,"{""structures"": [{""CL"": 0.845}, {""MD"": 0.155}]}"
1,AA0052,202205111930_upload_registered_reconstructions,AA0052.swc,1,ccf_ASL_micron,8551.029759,1884.594182,7874.955292,202205111937_upload_soma_locations,5/11/2022 19:37,SUB,right,"{""structures"": [{""SUB"": 0.745}, {""ProS"": 0.255}]}"
1,AA0053,202205111930_upload_registered_reconstructions,AA0053.swc,1,ccf_ASL_micron,8439.54946,1951.582075,7109.047403,202205111937_upload_soma_locations,5/11/2022 19:37,POST,right,"{""structures"": [{""POST"": 0.642}, {""SUB"": 0.358}, {""none"": 0.0}]}"
1,AA0054,202205111930_upload_registered_reconstructions,AA0054.swc,1,ccf_ASL_micron,7019.087218,4260.486253,4996.862506,202205111937_upload_soma_locations,5/11/2022 19:37,MD,left,"{""structures"": [{""MD"": 0.908}, {""PCN"": 0.092}]}"
1,AA0055,202205111930_upload_registered_reconstructions,AA0055.swc,1,ccf_ASL_micron,6905.703516,3941.291391,5066.747811,202205111937_upload_soma_locations,5/11/2022 19:37,MD,left,"{""structures"": [{""MD"": 1.0}]}"
1,AA0056,202205111930_upload_registered_reconstructions,AA0056.swc,1,ccf_ASL_micron,7406.701129,3644.810992,5160.679957,202205111937_upload_soma_locations,5/11/2022 19:37,fr,left,"{""structures"": [{""PF"": 0.464}, {""fr"": 0.459}, {""MD"": 0.077}]}"
1,AA0057,202205111930_upload_registered_reconstructions,AA0057.swc,1,ccf_ASL_micron,8113.57031,1518.879089,7421.84068,202205111937_upload_soma_locations,5/11/2022 19:37,alv,right,"{""structures"": [{""dhc"": 0.409}, {""CA1"": 0.377}, {""alv"": 0.141}, {""ProS"": 0.073}]}"
1,AA0058,202205111930_upload_registered_reconstructions,AA0058.swc,1,ccf_ASL_micron,8014.75863,1623.63959,7314.267214,202205111937_upload_soma_locations,5/11/2022 19:37,CA1,right,"{""structures"": [{""CA1"": 0.932}, {""ProS"": 0.063}, {""alv"": 0.004}]}"
1,AA0059,202205111930_upload_registered_reconstructions,AA0059.swc,1,ccf_ASL_micron,2570.195362,3007.303794,7066.474152,202205111937_upload_soma_locations,5/11/2022 19:37,ORBl5,right,"{""structures"": [{""ORBl5"": 0.7}, {""FRP5"": 0.3}]}"
1,AA0060,202205111930_upload_registered_reconstructions,AA0060.swc,1,ccf_ASL_micron,2898.159864,2881.154269,7205.205945,202205111937_upload_soma_locations,5/11/2022 19:37,MOs6a,right,"{""structures"": [{""MOs6a"": 0.655}, {""FRP6a"": 0.297}, {""MOs5"": 0.048}]}"
1,AA0061,202205111930_upload_registered_reconstructions,AA0061.swc,1,ccf_ASL_micron,2831.12992,3319.938038,7156.26984,202205111937_upload_soma_locations,5/11/2022 19:37,ORBl6a,right,"{""structures"": [{""ORBl5"": 0.527}, {""ORBl6a"": 0.473}]}"
1,AA0062,202205111930_upload_registered_reconstructions,AA0062.swc,1,ccf_ASL_micron,3329.988282,2985.795899,7235.53125,202205111937_upload_soma_locations,5/11/2022 19:37,MOs6a,right,"{""structures"": [{""MOs6a"": 1.0}]}"
1,AA0063,202205111930_upload_registered_reconstructions,AA0063.swc,1,ccf_ASL_micron,4435.994905,2744.588238,7300.755212,202205111937_upload_soma_locations,5/11/2022 19:37,cing,right,"{""structures"": [{""cing"": 0.281}, {""MOp6b"": 0.225}, {""MOp6a"": 0.205}, {""scwm"": 0.197}, {""ccg"": 0.092}]}"
1,AA0064,202205111930_upload_registered_reconstructions,AA0064.swc,1,ccf_ASL_micron,3675.312084,2099.974372,7098.994431,202205111937_upload_soma_locations,5/11/2022 19:37,MOs5,right,"{""structures"": [{""MOs5"": 1.0}]}"
1,AA0065,202205111930_upload_registered_reconstructions,AA0065.swc,1,ccf_ASL_micron,3832.990786,1994.258113,7264.581439,202205111937_upload_soma_locations,5/11/2022 19:37,MOs5,right,"{""structures"": [{""MOs5"": 1.0}, {""MOs2/3"": 0.0}]}"
1,AA0066,202205111930_upload_registered_reconstructions,AA0066.swc,1,ccf_ASL_micron,5822.750608,1286.449094,5296.512719,202205111937_upload_soma_locations,5/11/2022 19:37,ACAd5,left,"{""structures"": [{""ACAd5"": 0.991}, {""MOs5"": 0.009}]}"
1,AA0067,202205111930_upload_registered_reconstructions,AA0067.swc,1,ccf_ASL_micron,6039.447618,1586.439733,5199.594808,202205111937_upload_soma_locations,5/11/2022 19:37,ACAd5,left,"{""structures"": [{""ACAv5"": 0.325}, {""ACAd5"": 0.322}, {""ACAd6a"": 0.281}, {""ACAv6a"": 0.055}, {""RSPv5"": 0.018}]}"
1,AA0068,202205111930_upload_registered_reconstructions,AA0068.swc,1,ccf_ASL_micron,6384.181815,3982.811514,4745.879893,202205111937_upload_soma_locations,5/11/2022 19:37,AV,left,"{""structures"": [{""AV"": 0.566}, {""PCN"": 0.218}, {""VAL"": 0.109}, {""TH"": 0.091}, {""CL"": 0.016}]}"
1,AA0069,202205111930_upload_registered_reconstructions,AA0069.swc,1,ccf_ASL_micron,6284.319191,4116.604236,4951.952867,202205111937_upload_soma_locations,5/11/2022 19:37,AMd,left,"{""structures"": [{""AMd"": 0.516}, {""IAD"": 0.483}, {""AV"": 0.001}]}"
1,AA0070,202205111930_upload_registered_reconstructions,AA0070.swc,1,ccf_ASL_micron,5746.009648,4206.567047,4813.377541,202205111937_upload_soma_locations,5/11/2022 19:37,AV,left,"{""structures"": [{""AV"": 0.88}, {""TH"": 0.116}, {""BST"": 0.004}, {""root"": 0.0}]}"
1,AA0071,202205111930_upload_registered_reconstructions,AA0071.swc,1,ccf_ASL_micron,8964.594516,2415.559261,8249.221126,202205111937_upload_soma_locations,5/11/2022 19:37,SUB,right,"{""structures"": [{""SUB"": 1.0}]}"
1,AA0072,202205111930_upload_registered_reconstructions,AA0072.swc,1,ccf_ASL_micron,9056.020456,2647.295907,8134.657299,202205111937_upload_soma_locations,5/11/2022 19:37,POST,right,"{""structures"": [{""POST"": 0.94}, {""SUB"": 0.06}]}"
1,AA0073,202205111930_upload_registered_reconstructions,AA0073.swc,1,ccf_ASL_micron,6156.301536,3331.015419,4816.775773,202205111937_upload_soma_locations,5/11/2022 19:37,AD,left,"{""structures"": [{""AD"": 1.0}]}"
1,AA0074,202205111930_upload_registered_reconstructions,AA0074.swc,1,ccf_ASL_micron,6523.463709,4405.428683,5600.077752,202205111937_upload_soma_locations,5/11/2022 19:37,CM,left,"{""structures"": [{""CM"": 1.0}]}"
1,AA0075,202205111930_upload_registered_reconstructions,AA0075.swc,1,ccf_ASL_micron,6044.03844,4332.953593,5259.0173,202205111937_upload_soma_locations,5/11/2022 19:37,IAD,left,"{""structures"": [{""IAD"": 0.757}, {""AMd"": 0.153}, {""PT"": 0.09}]}"
1,AA0076,202205111930_upload_registered_reconstructions,AA0076.swc,1,ccf_ASL_micron,5918.456743,3805.108673,4697.730543,202205111937_upload_soma_locations,5/11/2022 19:37,AV,left,"{""structures"": [{""AV"": 1.0}]}"
1,AA0077,202205111930_upload_registered_reconstructions,AA0077.swc,1,ccf_ASL_micron,6206.271158,3459.416654,5258.947393,202205111937_upload_soma_locations,5/11/2022 19:37,LH,left,"{""structures"": [{""sm"": 0.44}, {""LH"": 0.28}, {""MD"": 0.249}, {""MH"": 0.031}]}"
1,AA0078,202205111930_upload_registered_reconstructions,AA0078.swc,1,ccf_ASL_micron,8575.635639,2129.009217,8567.342097,202205111937_upload_soma_locations,5/11/2022 19:37,CA1,right,"{""structures"": [{""CA1"": 1.0}]}"
1,AA0079,202205111930_upload_registered_reconstructions,AA0079.swc,1,ccf_ASL_micron,8592.939491,2032.599367,7690.278006,202205111937_upload_soma_locations,5/11/2022 19:37,SUB,right,"{""structures"": [{""SUB"": 1.0}]}"
1,AA0080,202205111930_upload_registered_reconstructions,AA0080.swc,1,ccf_ASL_micron,7184.131937,5881.355999,5607.147688,202205111937_upload_soma_locations,5/11/2022 19:37,PVi,left,"{""structures"": [{""PVi"": 0.472}, {""PH"": 0.307}, {""V3"": 0.128}, {""HY"": 0.06}, {""DMH"": 0.033}]}"
1,AA0081,202205111930_upload_registered_reconstructions,AA0081.swc,1,ccf_ASL_micron,6993.626735,5850.889438,5884.509242,202205111937_upload_soma_locations,5/11/2022 19:37,DMH,right,"{""structures"": [{""DMH"": 0.982}, {""PH"": 0.011}, {""HY"": 0.007}]}"
1,AA0082,202205111930_upload_registered_reconstructions,AA0082.swc,1,ccf_ASL_micron,6499.393459,6321.237055,5416.94161,202205111937_upload_soma_locations,5/11/2022 19:37,HY,left,"{""structures"": [{""HY"": 0.876}, {""VMH"": 0.099}, {""AHN"": 0.025}]}"
1,AA0083,202205111930_upload_registered_reconstructions,AA0083.swc,1,ccf_ASL_micron,6546.51983,5120.082275,5153.271163,202205111937_upload_soma_locations,5/11/2022 19:37,mtt,left,"{""structures"": [{""mtt"": 0.743}, {""SMT"": 0.257}]}"
1,AA0084,202205111930_upload_registered_reconstructions,AA0084.swc,1,ccf_ASL_micron,6665.261688,6078.34831,5365.730454,202205111937_upload_soma_locations,5/11/2022 19:37,HY,left,"{""structures"": [{""HY"": 0.703}, {""DMH"": 0.287}, {""AHN"": 0.009}]}"
1,AA0085,202205111930_upload_registered_reconstructions,AA0085.swc,1,ccf_ASL_micron,8798.768644,1776.193996,8516.202115,202205111937_upload_soma_locations,5/11/2022 19:37,VISp6b,right,"{""structures"": [{""or"": 0.4}, {""VISp6a"": 0.299}, {""VISp6b"": 0.286}, {""fp"": 0.015}, {""scwm"": 0.0}]}"
1,AA0086,202205111930_upload_registered_reconstructions,AA0086.swc,1,ccf_ASL_micron,6962.018184,5802.709014,5215.714281,202205111937_upload_soma_locations,5/11/2022 19:37,DMH,left,"{""structures"": [{""DMH"": 0.81}, {""HY"": 0.137}, {""PH"": 0.052}]}"
1,AA0087,202205111930_upload_registered_reconstructions,AA0087.swc,1,ccf_ASL_micron,6732.747053,5937.867514,5290.681653,202205111937_upload_soma_locations,5/11/2022 19:37,HY,left,"{""structures"": [{""HY"": 0.553}, {""DMH"": 0.447}]}"
1,AA0088,202205111930_upload_registered_reconstructions,AA0088.swc,1,ccf_ASL_micron,6329.018446,5483.84972,5494.465438,202205111937_upload_soma_locations,5/11/2022 19:37,RE,left,"{""structures"": [{""RE"": 0.592}, {""TH"": 0.306}, {""PVHd"": 0.089}, {""PVH"": 0.013}, {""HY"": 0.0}]}"
1,AA0089,202205111930_upload_registered_reconstructions,AA0089.swc,1,ccf_ASL_micron,6523.999664,5370.850866,5310.826988,202205111937_upload_soma_locations,5/11/2022 19:37,PR,left,"{""structures"": [{""PR"": 0.9}, {""RE"": 0.1}]}"
1,AA0090,202205111930_upload_registered_reconstructions,AA0090.swc,1,ccf_ASL_micron,6649.462492,6420.737136,5437.274703,202205111937_upload_soma_locations,5/11/2022 19:37,VMH,left,"{""structures"": [{""VMH"": 0.993}, {""HY"": 0.007}]}"
1,AA0091,202205111930_upload_registered_reconstructions,AA0091.swc,1,ccf_ASL_micron,8979.223023,3472.767419,8648.649607,202205111937_upload_soma_locations,5/11/2022 19:37,DG-sg,right,"{""structures"": [{""DG-sg"": 0.652}, {""DG-mo"": 0.183}, {""DG-po"": 0.164}]}"
1,AA0092,202205111930_upload_registered_reconstructions,AA0092.swc,1,ccf_ASL_micron,6342.174911,6152.863608,5574.692558,202205111937_upload_soma_locations,5/11/2022 19:37,SBPV,left,"{""structures"": [{""PVi"": 0.4}, {""SBPV"": 0.344}, {""HY"": 0.256}]}"
1,AA0093,202205111930_upload_registered_reconstructions,AA0093.swc,1,ccf_ASL_micron,6396.935565,6218.129684,5280.649611,202205111937_upload_soma_locations,5/11/2022 19:37,AHN,left,"{""structures"": [{""AHN"": 0.999}, {""HY"": 0.001}]}"
1,AA0094,202205111930_upload_registered_reconstructions,AA0094.swc,1,ccf_ASL_micron,6617.141601,5204.085938,5450.765626,202205111937_upload_soma_locations,5/11/2022 19:37,PR,left,"{""structures"": [{""PR"": 0.435}, {""RE"": 0.347}, {""SMT"": 0.218}]}"
1,AA0095,202205111930_upload_registered_reconstructions,AA0095.swc,1,ccf_ASL_micron,6142.397461,3825.074218,5395.937499,202205111937_upload_soma_locations,5/11/2022 19:37,MD,left,"{""structures"": [{""MD"": 1.0}]}"
1,AA0096,202205111930_upload_registered_reconstructions,AA0096.swc,1,ccf_ASL_micron,5962.937781,911.43745,5203.798413,202205111937_upload_soma_locations,5/11/2022 19:37,MOs5,left,"{""structures"": [{""MOs5"": 0.82}, {""MOs2/3"": 0.18}]}"
1,AA0097,202205111930_upload_registered_reconstructions,AA0097.swc,1,ccf_ASL_micron,5946.527803,1182.6435,5213.743635,202205111937_upload_soma_locations,5/11/2022 19:37,MOs5,left,"{""structures"": [{""MOs5"": 0.647}, {""ACAd5"": 0.353}]}"
1,AA0098,202205111930_upload_registered_reconstructions,AA0098.swc,1,ccf_ASL_micron,6038.189532,1203.555047,5241.085777,202205111937_upload_soma_locations,5/11/2022 19:37,ACAd5,left,"{""structures"": [{""ACAd5"": 0.777}, {""MOs5"": 0.218}, {""RSPd5"": 0.004}]}"
1,AA0099,202205111930_upload_registered_reconstructions,AA0099.swc,1,ccf_ASL_micron,3638.093435,2010.196852,4204.981865,202205111937_upload_soma_locations,5/11/2022 19:37,MOs5,left,"{""structures"": [{""MOs5"": 0.999}, {""MOs2/3"": 0.001}]}"
